 61 5599.335920 6.991E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.403000 6.127E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.435470 3.924E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.461000 1.329E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.513570 3.023E-24 3.187E-03.06440.078  219.93680.85-.010900                   0 0 0 0 1A1    6F1 83         6F2  2     333333584842111010    39.0   39.0
 61 5599.534620 1.019E-24 1.074E-03.06440.078  219.91510.85-.010900                   0 0 0 0 1A1    6F1 83         6F2  1     333333584842111010    39.0   39.0
 61 5599.566620 4.362E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.613510 9.476E-24 0.000E+00.06440.078  157.13720.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.618750 2.772E-24 0.000E+00.06440.078  219.94130.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.742000 7.338E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.762360 2.018E-24 0.000E+00.06570.080   62.87820.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.784460 9.920E-25 0.000E+00.06530.079  104.77280.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.792580 2.522E-24 0.000E+00.06440.078  157.12790.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.802900 9.750E-24 0.000E+00.05910.073  376.73370.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.905710 6.288E-24 0.000E+00.05910.073  376.73570.85-.010900                                                            333333584842111010     0.0    0.0
 61 5599.992690 7.466E-24 1.181E-02.06440.078  219.91350.85-.010900                   0 0 0 0 1A1    6E  58         6E   1     333333584842111010    26.0   26.0
 61 5600.016000 1.117E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.077780 5.117E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.119820 1.640E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.142000 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.145500 1.328E-24 0.000E+00.06310.076  219.94130.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.160930 1.343E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.169210 1.552E-24 0.000E+00.06130.075  293.12300.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.255930 2.786E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.280490 1.213E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.299420 6.269E-24 6.610E-03.06440.078  219.91510.85-.010900                   0 0 0 0 1A1    6F1 84         6F2  1     333333584842111010    39.0   39.0
 61 5600.331440 1.702E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.346070 5.404E-24 0.000E+00.06130.075  376.80480.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.421220 5.334E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.444160 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.457080 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.467670 2.540E-25 0.000E+00.06570.080   62.87680.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.517380 7.900E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.526000 2.398E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.651600 1.382E-24 1.269E-03.06530.079  157.12790.85-.010900                   0 0 0 0 1A1    5F1 74         5F2  1     333333584842111010    33.0   33.0
 61 5600.666650 3.895E-24 0.000E+00.06570.079   62.87580.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.683900 6.521E-24 0.000E+00.06530.079  157.13890.85-.010900                                                            333333584842111010     0.0    0.0
 61 5600.849240 6.597E-24 8.608E-03.06310.076  293.16460.85-.010900                   0 0 0 0 1A1    7F1103         7F2  2     333333584842111010    45.0   45.0
 61 5600.887130 2.495E-23 3.255E-02.06310.076  293.12660.85-.010900                   0 0 0 0 1A1    7F1103         7F2  1     333333584842111010    45.0   45.0
 61 5600.963930 1.110E-23 1.242E-02.06530.079  104.78000.85-.010900                   0 0 0 0 1A1    3F1 57         4F2  1     333333584842111010    21.0   27.0
 61 5600.986660 3.002E-24 0.000E+00.06310.076  293.17010.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.028860 7.667E-25 0.000E+00.06310.076  293.17870.85-.010900                                                            333333584842111010     0.0    0.0
