 61 4055.199300 1.438E-23 1.123E+00.04780.063 1417.12000.62-.007650    0 0 1 1 1F2    0 0 0 0 1A1   15F1 90        16F2  1     363333332329 1 1 1    93.0   99.0
 61 4055.199744 9.705E-28 9.615E-04.04850.059 1976.24230.60-.007650    0 0 1 1 1F1    0 0 0 0 1A1   18F2117        19F1  3     133333332329 1 1 1   111.0  117.0
 61 4055.209400 1.582E-23 0.000E+00.05500.073  555.55550.75-.008000                                                            363333332329 1 1 1     0.0    0.0
 61 4055.230562 7.043E-26 1.803E-01.04700.058 2182.40060.60-.007650    1 0 0 1 1F2    0 0 0 0 1A1   19F1128        20F2  3     233333332329 1 1 1   117.0  123.0
 61 4055.268045 8.275E-26 2.120E-01.04700.058 2182.48360.60-.007650    1 0 0 1 1F2    0 0 0 0 1A1   19F2127        20F1  3     133333332329 1 1 1   117.0  123.0
 61 4055.304500 9.778E-24 3.658E-01.04880.065 1252.04650.62-.007650    0 1 0 2 2 E    0 0 0 0 1A1   14F1 77        15F2  4     363333332329 1 1 1    87.0   93.0
 61 4055.335740 2.368E-25 3.897E-02.05930.075 1526.21430.75-.008111    0 0 0 4        0 0 0 1        7A1  8         6A2  1     35653277675217 1 7    75.0   65.0
 61 4055.340341 5.530E-24 1.718E-02.04500.057  814.64610.75-.008111    0 1 0 2        0 0 0 0       12A2 13        12A1  1     35553277675217 1 7   125.0  125.0
 61 4055.365145 6.582E-27 6.552E-03.04850.059 1977.21510.60-.007650    1 0 0 1 1F2    0 0 0 0 1A1   18F2118        19F1  5     133333332329 1 1 1   111.0  117.0
 61 4055.370175 9.515E-26 1.832E-04.05500.073  575.28540.65-.007650    0 1 0 2 1F1    0 0 0 0 1A1   10F1 30        10F2  3     233333332329 1 1 1    63.0   63.0
 61 4055.385797 8.410E-26 1.262E-03.05250.067  950.12950.63-.007650    0 1 0 2 2 E    0 0 0 0 1A1   12E  43        13E   1     233333332329 1 1 1    50.0   54.0
 61 4055.393196 1.539E-26 2.963E-05.05500.073  575.25980.65-.007650    0 1 0 2 1F1    0 0 0 0 1A1   10F2 31        10F1  2     233333332329 1 1 1    63.0   63.0
 61 4055.411900 1.061E-23 0.000E+00.05500.073  555.55550.75-.008000                                                            363333332329 1 1 1     0.0    0.0
 61 4055.412163 4.789E-26 1.790E-03.04880.065 1251.80730.62-.007650    1 0 0 1 1F2    0 0 0 0 1A1   14F2 78        15F1  3     333333332329 1 1 1    87.0   93.0
 61 4055.467112 1.348E-25 4.198E-04.05230.068  815.14380.64-.007650    0 1 0 2 1F2    0 0 0 0 1A1   12A2 13        12A1  2     233333332329 1 1 1   125.0  125.0
 61 4055.468676 1.127E-26 2.169E-05.05500.073  575.18430.65-.007650    0 1 0 2 1F1    0 0 0 0 1A1   10F2 31        10F1  1     233333332329 1 1 1    63.0   63.0
 61 4055.479943 8.660E-26 1.327E-01.04700.058 2181.85130.60-.007650    0 2 0 1 1F1    0 0 0 0 1A1   19A1 41        20A2  1     233333332329 1 1 1   195.0  205.0
 61 4055.484777 5.311E-25 5.322E-03.05250.067  950.48740.63-.007650    0 1 0 2 2 E    0 0 0 0 1A1   12F1 64        13F2  3     333333332329 1 1 1    75.0   81.0
 61 4055.485516 7.096E-27 1.366E-05.05500.073  575.17010.65-.007650    0 1 0 2 1F1    0 0 0 0 1A1   10F1 30        10F2  2     233333332329 1 1 1    63.0   63.0
 61 4055.490468 4.373E-27 1.675E-03.04900.060 1780.72940.61-.007650    0 0 0 3 2F2    0 0 0 0 1A1   18F1 60        18F2  5     233333332329 1 1 1   111.0  111.0
 61 4055.494752 3.400E-25 2.001E-04.06480.078  157.12790.72-.007650    0 1 0 2 1F2    0 0 0 0 1A1    4F1 15         5F2  1     333333332329 1 1 1    27.0   33.0
 61 4055.550600 3.940E-24 0.000E+00.05500.073  555.55550.75-.008000                                                            363333332329 1 1 1     0.0    0.0
 61 4055.569158 2.956E-26 1.534E-04.05230.068  815.13170.64-.007650    0 1 0 2 1F2    0 0 0 0 1A1   12F2 39        12F1  3     233333332329 1 1 1    75.0   75.0
