sensor,plume_id,datetime,lat,lon,emission_kg_hr,uncertainty_kg_hr,max_conc_ppm_m,sector,source,in_common_window
EMIT (NASA),EMIT_L2B_CH4PLM_002_20230225T050608_000721,2023-02-25 05:06:08+00:00,14.049772987012991,99.9650633766234,932.418,124.3962,3806.0,unknown,NASA LP DAAC EMITL2BCH4PLM.002 (CH4PLMMETA JSON),False
EMIT (NASA),EMIT_L2B_CH4PLM_002_20230225T050619_000722,2023-02-25 05:06:19+00:00,13.620617407407408,100.5573677777778,,,3164.0,unknown,NASA LP DAAC EMITL2BCH4PLM.002 (CH4PLMMETA JSON),False
EMIT (NASA),EMIT_L2B_CH4PLM_002_20230225T050619_000723,2023-02-25 05:06:19+00:00,13.578681714285716,100.66920371428571,,,2405.0,unknown,NASA LP DAAC EMITL2BCH4PLM.002 (CH4PLMMETA JSON),False
EMIT (NASA),EMIT_L2B_CH4PLM_002_20230424T060859_000857,2023-04-24 06:08:59+00:00,14.04809074074074,99.96656790123455,,,2656.0,unknown,NASA LP DAAC EMITL2BCH4PLM.002 (CH4PLMMETA JSON),False
EMIT (NASA),EMIT_L2B_CH4PLM_002_20231107T005349_001918,2023-11-07 00:53:49+00:00,-6.5446310650887565,106.66497165680472,,,4870.0,unknown,NASA LP DAAC EMITL2BCH4PLM.002 (CH4PLMMETA JSON),False
EMIT (NASA),EMIT_L2B_CH4PLM_002_20240129T042245_002569,2024-01-29 04:22:45+00:00,11.467520148148148,104.86693111111111,,,5220.0,unknown,NASA LP DAAC EMITL2BCH4PLM.002 (CH4PLMMETA JSON),False
EMIT (NASA),EMIT_L2B_CH4PLM_002_20240823T051729_003475,2024-08-23 05:17:29+00:00,13.582026699029132,100.68237417475729,,,2556.0,unknown,NASA LP DAAC EMITL2BCH4PLM.002 (CH4PLMMETA JSON),False
EMIT (CarbonMapper),emi20250920t051048p04003-A,2025-09-20 05:10:48+00:00,-7.526733624871909,112.70905409975512,,,,other,CarbonMapper API,True
EMIT (CarbonMapper),emi20250830t023147p01013-A,2025-08-30 02:31:47+00:00,3.188845487822476,101.35737542822932,8894.168676165245,3997.073230544704,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250830t023147p01013-B,2025-08-30 02:31:47+00:00,3.489195928757226,101.47373336158478,2510.267128039592,1525.524068743876,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250826t041241p02036-A,2025-08-26 04:12:41+00:00,-6.800182728091599,107.3470318555474,972.5012102279286,351.5722353168821,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250218t060155p04034-A,2025-02-18 06:01:55+00:00,15.14896002976252,105.05029019052876,,,,other,CarbonMapper API,True
EMIT (CarbonMapper),emi20250217t065009p05036-A,2025-02-17 06:50:09+00:00,14.057993390463524,99.9619118116089,,,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250213t082615p06026-A,2025-02-13 08:26:15+00:00,16.89466127244934,96.02452678169476,914.2227231453307,462.1241999679385,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250213t082615p06026-B,2025-02-13 08:26:15+00:00,16.91685991893739,96.18648879998808,,,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250202t010155p01009-A,2025-02-02 01:01:55+00:00,15.297852954828016,120.52096191622172,3870.6232797376415,877.4684219644014,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250126t050409p04009-A,2025-01-26 05:04:09+00:00,14.057756437339492,99.96184644073662,,,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250125t055258p04011-A,2025-01-25 05:52:58+00:00,16.89514610623229,96.0245254167437,670.8790216746484,291.0236549373874,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20250125t055258p04011-B,2025-01-25 05:52:58+00:00,16.91857618431102,96.18495268923972,624.009512405634,187.7276578426633,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20241219t063305p04012-A,2024-12-19 06:33:05+00:00,13.57936799402968,100.67071300157772,,,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20241219t063253p04011-A,2024-12-19 06:32:53+00:00,14.0531941214809,99.96127225399675,4584.030922378851,1342.3031632767652,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20241202t022601p02010-A,2024-12-02 02:26:01+00:00,11.484067085766624,104.88572119663752,1580.927403538527,855.0903823314555,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20241127t045106p04010-A,2024-11-27 04:51:06+00:00,14.056368524102323,99.96104153735467,2504.2036620223366,997.581294779542,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20241024t044504p03030-A,2024-10-24 04:45:04+00:00,13.579477390396434,100.670855414845,1400.8038954005135,799.9618535950863,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20241024t044504p03030-B,2024-10-24 04:45:04+00:00,13.732814783145258,100.9861427861548,1495.7051635486034,516.2253307349781,,6A,CarbonMapper API,True
EMIT (CarbonMapper),emi20240802t024351p02002-A,2024-08-02 02:43:51+00:00,22.54693459460968,114.1724757959397,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240615t083425p06019-A,2024-06-15 08:34:25+00:00,14.059606026880717,99.96531084459308,1550.432878931685,502.2965084822123,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240429t030438p02038-A,2024-04-29 03:04:38+00:00,10.665388810491748,106.67039969131588,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240426t035431p03032-A,2024-04-26 03:54:31+00:00,13.742614444075173,109.13399817883698,1314.670801661274,843.965034344309,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240417t080011p05030-A,2024-04-17 08:00:11+00:00,14.05820850688808,99.96208667354983,2132.0886571290807,1195.0127825034708,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240323t065641p05002-A,2024-03-23 06:56:41+00:00,11.48844818841927,104.88571560749648,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240322t074401p05002-A,2024-03-22 07:44:01+00:00,13.5847052973685,100.671364739461,4340.360148643227,1913.745910819208,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240223t052749p04022-A,2024-02-23 05:27:49+00:00,16.92078112889459,96.18379081294472,239.05161072289116,117.34968547296032,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240216t075630p05016-A,2024-02-16 07:56:30+00:00,11.48730472410675,104.88189787883248,2512.3431029257554,523.2288436238924,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240205t020120p02004-A,2024-02-05 02:01:20+00:00,13.767723682738506,101.40333043334266,279.8290913034779,157.5469537946866,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240205t020108p02003-A,2024-02-05 02:01:08+00:00,13.584323787250185,100.67244101840625,3100.607500819799,1000.9617476876392,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240202t025201p02005-A,2024-02-02 02:52:01+00:00,22.41996841347047,113.93374264970288,3562.938536703463,1060.2076303804756,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240202t025201p02005-B,2024-02-02 02:52:01+00:00,22.54702509590089,114.17286776076185,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240129t042245p03004-A,2024-01-29 04:22:45+00:00,11.484075050053208,104.88291219445932,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240123t073426p05002-A,2024-01-23 07:34:26+00:00,16.89658302193746,96.0217399229836,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20240104t013445p01003-A,2024-01-04 01:34:45+00:00,-7.548284683378498,112.7628556910796,917.0471382531484,556.6113703105124,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20231220t070703p05015-B,2023-12-20 07:07:03+00:00,13.58173459260722,100.67026520226722,1767.7369681888283,434.1346170744178,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20231220t070651p05014-A,2023-12-20 07:06:51+00:00,14.055903228531278,99.96219044192634,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20231220t070651p05014-B,2023-12-20 07:06:51+00:00,14.056901739854894,99.97362074579792,1857.2897416632445,1208.4102276462695,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20231107t005349p01003-A,2023-11-07 00:53:49+00:00,-6.566336598730658,106.64444518484156,1111.2082791847197,403.61960331766574,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20231107t005349p01003-B,2023-11-07 00:53:49+00:00,-6.135028186634798,106.616814983376,582.8262172061959,282.34583076910445,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20231107t005349p01003-D,2023-11-07 00:53:49+00:00,-6.139810688800182,106.08761881209996,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230921t074856p05002-C,2023-09-21 07:48:56+00:00,22.421047080502177,113.93333537476012,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230903t022517p02001-A,2023-09-03 02:25:17+00:00,3.185124086531602,101.356172107576,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230623t045729p03032-A,2023-06-23 04:57:29+00:00,14.701147974932738,120.91905618004432,858.4027749805232,206.05299096675,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230623t045717p03031-A,2023-06-23 04:57:17+00:00,15.29821588325683,120.52138456106763,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230424t060911p04036-A,2023-04-24 06:09:11+00:00,13.583448528537572,100.67473183387408,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230424t060859p04035-A,2023-04-24 06:08:59+00:00,14.056114626124412,99.9628844275524,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230405t015446p02002-A,2023-04-05 01:54:46+00:00,14.694343096327202,121.16561477781728,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230405t015446p02002-B,2023-04-05 01:54:46+00:00,14.77738611282794,121.15600657490955,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230301t033102p02009-A,2023-03-01 03:31:02+00:00,16.6794998105765,98.46710222750112,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230225t050619p03020-C,2023-02-25 05:06:19+00:00,13.5813891852234,100.66981009134604,,,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230225t050619p03020-D,2023-02-25 05:06:19+00:00,14.057096721633116,99.97310977756666,3210.8122298690623,1124.1185171833567,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230225t050619p03020-E,2023-02-25 05:06:19+00:00,14.055507249114685,99.96362474917515,2194.5781417211524,943.4242975675236,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230126t062716p05002-B,2023-01-26 06:27:16+00:00,13.582702397800531,100.67017854414746,1853.4571131476744,600.4123917286859,,6A,CarbonMapper API,False
EMIT (CarbonMapper),emi20230122t080421p06002-B,2023-01-22 08:04:21+00:00,14.056824589201996,99.96163301406528,,,,6A,CarbonMapper API,False
TROPOMI (SRON),SRON_20241229T070029_0,2024-12-29 07:00:29+00:00,21.66,94.63,5000.0,2000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20241230T063919_1,2024-12-30 06:39:19+00:00,13.75,99.96,20000.0,7000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250120T064809_2,2025-01-20 06:48:09+00:00,21.67,94.67,16000.0,5000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250121T062743_3,2025-01-21 06:27:43+00:00,16.64,100.02,28000.0,10000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250121T062933_4,2025-01-21 06:29:33+00:00,21.67,94.62,15000.0,6000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250124T071311_5,2025-01-24 07:13:11+00:00,21.67,94.69,11000.0,7000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250126T063320_6,2025-01-26 06:33:20+00:00,14.78,99.98,49000.0,19000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250130T070036_7,2025-01-30 07:00:36+00:00,21.65,94.73,17000.0,9000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250131T064155_8,2025-01-31 06:41:55+00:00,21.68,94.76,13000.0,6000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250204T070709_9,2025-02-04 07:07:09+00:00,22.33,92.0,44000.0,16000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250209T071305_10,2025-02-09 07:13:05+00:00,21.72,94.73,20000.0,10000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250210T065413_11,2025-02-10 06:54:13+00:00,21.49,94.55,15000.0,6000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250211T063259_12,2025-02-11 06:32:59+00:00,13.49,100.21,28000.0,13000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250214T071920_13,2025-02-14 07:19:20+00:00,21.86,94.76,19000.0,9000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250215T065806_14,2025-02-15 06:58:06+00:00,13.87,100.01,9000.0,3000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250307T072524_15,2025-03-07 07:25:24+00:00,22.1,92.02,61000.0,34000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250320T064000_16,2025-03-20 06:40:00+00:00,17.05,96.06,16000.0,6000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20250320T064124_17,2025-03-20 06:41:24+00:00,21.65,94.63,9000.0,4000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20251130T070224_18,2025-11-30 07:02:24+00:00,13.64,101.49,10000.0,5000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260118T064723_19,2026-01-18 06:47:23+00:00,21.63,94.71,20000.0,8000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260128T065957_20,2026-01-28 06:59:57+00:00,21.68,94.71,10000.0,4000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260129T064120_21,2026-01-29 06:41:20+00:00,21.6,94.59,12000.0,4000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260207T071108_22,2026-02-07 07:11:08+00:00,16.75,95.9,9000.0,3000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260207T071233_23,2026-02-07 07:12:33+00:00,21.71,94.69,23000.0,9000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260208T065228_24,2026-02-08 06:52:28+00:00,17.05,95.98,33000.0,21000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260208T065349_25,2026-02-08 06:53:49+00:00,21.87,94.73,15000.0,7000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260211T073749_26,2026-02-11 07:37:49+00:00,21.66,94.7,17000.0,10000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260214T064124_27,2026-02-14 06:41:24+00:00,21.58,94.67,20000.0,8000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260402T070105_28,2026-04-02 07:01:05+00:00,21.6,94.92,17000.0,6000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
TROPOMI (SRON),SRON_20260412T071400_29,2026-04-12 07:14:00+00:00,21.6,94.69,8000.0,3000.0,,,SRON Weekly Methane Plumes CSV (Schuit et al. 2023 method),True
GHGSat (open sample),GHGSat_site39_20211004,2021-10-04 02:10:47+00:00,23.26379742,113.48218468,6437.353936762809,3267.4737114119616,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20211108,2021-11-08 03:00:03+00:00,22.54594829,114.17103003,10049.022846248085,2594.08465305013,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20211126,2021-11-26 02:08:05+00:00,22.54672,114.16968,31894.36774683525,13848.093887672516,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20211203,2021-12-03 02:54:22+00:00,22.53937061,114.16737497,11549.595899268066,4206.562447765142,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20211209,2021-12-09 02:56:33+00:00,22.55113726,114.16857719,9203.004554624136,4122.1295250685525,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20220912,2022-09-12 05:52:23+00:00,22.54431052,114.1750263,1803.586499091143,826.0495094101377,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20220912,2022-09-12 05:52:23+00:00,22.54597173,114.17135574,5691.69483405026,2615.4083585663,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20221026,2022-10-26 05:50:33+00:00,22.54299354,114.16974836,6432.330813435001,2942.587671167684,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20221027,2022-10-27 01:44:45+00:00,22.54635203,114.16886895,3994.623883217602,1810.215425374558,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20221027,2022-10-27 05:39:38+00:00,22.54554506,114.16806624,5794.280027570148,3221.2597594001786,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20221209,2022-12-09 01:56:38+00:00,22.54496553,114.16995287,18131.60856074299,6671.522451398658,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20221223,2022-12-23 05:39:08+00:00,22.54438991,114.17031515,4836.12084692282,2285.3205649713336,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20221229,2022-12-29 05:40:18+00:00,22.54481,114.17201,5697.056950592886,2154.929293970274,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site40_20221231,2022-12-31 05:42:14+00:00,22.54386267,114.16929594,4887.801634078885,2227.07268079816,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20211114,2021-11-14 03:02:39+00:00,22.41842459,113.93263194,4626.490507954307,1970.8285597159395,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20220304,2022-03-04 02:55:54+00:00,22.4176,113.9334,15106.5558620186,10623.24804770857,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20220623,2022-06-23 05:45:44+00:00,22.4174371,113.93272065,4965.995897179805,1960.751287219264,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20220726,2022-07-26 01:57:45+00:00,22.42330422,113.93771733,3717.296385489631,1697.6354556865294,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20220728,2022-07-28 05:48:32+00:00,22.41692672,113.93329739,10123.01779398522,5709.249258262726,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20220823,2022-08-23 05:43:31+00:00,22.41710146,113.93144922,5696.525908753036,2971.536222407909,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20220903,2022-09-03 05:53:14+00:00,22.417168,113.934122,10424.594446275878,3404.2613163413366,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20220910,2022-09-10 05:53:31+00:00,22.41581895,113.93351623,13425.223214864176,5839.130074439679,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221011,2022-10-11 01:57:55+00:00,22.41700842,113.93172892,9039.672301855471,2948.5690523269946,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221014,2022-10-14 05:44:29+00:00,22.41840093,113.93355108,4824.190094103715,2220.4824173382044,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221113,2022-11-13 05:41:27+00:00,22.41482126,113.93228888,12328.418932208577,6496.477183971809,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221208,2022-12-08 05:46:29+00:00,22.41793659,113.93402194,8802.536232855513,3662.925535807775,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221210,2022-12-10 01:43:39+00:00,22.41679937,113.93146233,7089.280504056103,2219.0031845538083,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221224,2022-12-24 01:48:30+00:00,22.41850842,113.9327382,7153.272103437352,2518.299868133408,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221225,2022-12-25 05:43:14+00:00,22.41845981,113.93379077,5836.235614736566,3032.851473222657,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221228,2022-12-28 05:51:45+00:00,22.41684627,113.93322015,6642.405130865466,2607.028696555178,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site41_20221231,2022-12-31 01:50:15+00:00,22.41744268,113.93224044,7386.780319754182,2454.891839705546,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site61_20220518,2022-05-18 01:36:43+00:00,-8.72373774,115.22225241,1117.8964369541654,502.1731604671981,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site61_20220518,2022-05-18 01:36:43+00:00,-8.72125285,115.22220852,776.4285545138594,357.0680345272792,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site98_20220723,2022-07-23 02:39:11+00:00,2.73269413,101.60382329,6938.669934374182,4183.042077897319,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20211122,2021-11-22 02:54:01+00:00,14.05405725,99.97280273,4798.256300269472,2904.580341131581,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20211122,2021-11-22 02:54:01+00:00,14.06620949,99.97663717,1522.7155622620262,924.2396768240573,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20211227,2021-12-27 02:52:25+00:00,14.05659012,99.97204501,1441.5089945525328,563.3483496909909,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20211227,2021-12-27 02:52:25+00:00,14.06861712,99.97800425,1113.9186049851571,447.8656184724404,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20220223,2022-02-23 03:45:52+00:00,14.05497738,99.97201635,3238.4386282507,1315.2020180612565,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20220914,2022-09-14 02:52:15+00:00,14.05764439,99.97227276,3336.8535677771038,1637.9178384674628,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20220914,2022-09-14 02:52:15+00:00,14.06608449,99.97663576,1163.5850184461428,575.9308741216238,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221013,2022-10-13 03:39:55+00:00,14.05498049,99.96150433,1362.104404311288,540.5865329994078,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221013,2022-10-13 03:39:55+00:00,14.05612809,99.97190737,2447.9348661555177,971.0449014236036,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221013,2022-10-13 06:40:42+00:00,14.0567726,99.97307196,4776.821473984227,1718.7785438442736,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221018,2022-10-18 06:37:22+00:00,14.05752532,99.97216332,2017.216941069167,830.8062962101193,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221018,2022-10-18 06:37:22+00:00,14.06040687,99.96761287,814.0696785236104,347.65410487032364,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221103,2022-11-03 03:42:35+00:00,14.06857658,99.97522172,1647.41613638871,934.73141062305,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221103,2022-11-03 03:42:35+00:00,14.05588533,99.97270643,3310.92530683774,1875.3781864604143,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221104,2022-11-04 06:37:34+00:00,14.05659909,99.96429569,2381.83393067003,967.375151268029,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221108,2022-11-08 06:39:21+00:00,14.05568659,99.97214538,4823.11556975597,1821.5940969662229,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221204,2022-12-04 06:33:58+00:00,14.05639864,99.97237291,2155.728801834527,850.9321595413606,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221210,2022-12-10 06:34:58+00:00,14.05619401,99.97114514,528.8654110494612,402.3058633046447,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221210,2022-12-10 06:34:58+00:00,14.05595007,99.96351486,66.0707868443757,66.0707868443757,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221210,2022-12-10 06:34:58+00:00,14.06545737,99.97695793,66.6811174964831,66.6811174964831,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221216,2022-12-16 06:36:46+00:00,14.0567325,99.96480732,787.9273968828214,365.426927585139,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221216,2022-12-16 06:36:46+00:00,14.06870446,99.97784506,374.0767848434657,180.6820376638519,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221216,2022-12-16 06:36:46+00:00,14.05801618,99.97270219,1661.7122370739278,763.1696372567519,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221218,2022-12-18 06:38:40+00:00,14.05612,99.971907,3918.3409230244943,1009.5801140843616,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site115_20221221,2022-12-21 06:31:16+00:00,14.05374628,99.97290827,2135.274953189297,711.2107843595977,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site144_20220530,2022-05-30 02:18:30+00:00,16.04315691,108.14194196,1411.9486463689743,1037.653219568668,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site144_20220725,2022-07-25 02:11:41+00:00,16.04134478,108.14271528,2697.318097284678,1327.3464280548797,,,GHGSat open Zenodo release (2021-2022),False
GHGSat (open sample),GHGSat_site145_20221229,2022-12-29 06:08:24+00:00,10.66752343,106.67236797,6124.180820145145,3097.585626073378,,,GHGSat open Zenodo release (2021-2022),False
